"nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"INPAX","1",NA,NA,"4","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","OTHER","Finance",NA,NA,NA,"Thompson Flanagan","1",NA,NA,"3","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.00 - 3.49",202020,"2020","0","NEW YORK","JP MORGAN","Finance",NA,NA,NA,"JPMORGAN","1",NA,NA,"0","accepted fulltime job","Yes","Yes",57000,"NY"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.50 - 4.00",202020,"2020","0","OTHER","TEXTRON","Accounting Finance",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"Missing"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Information Technology",NA,NA,NA,"SAP Fieldglass","2",NA,"Sap Fieldglass","1","accepted fulltime job","Yes","Yes",66000,"PA"
1,"Business Economics","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","CINCINNATI","EY","Analytics",NA,NA,NA,"Fifth Third Bank","1",NA,NA,"3","accepted fulltime job","Yes","Yes",51000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Panther Premium Logistics","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","OTHER","Consulting Information Technology",NA,NA,NA,"LexisNexis","2",NA,"Worldpay","1","accepted fulltime job","Yes","Yes",75000,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Kort Physical Therapy","2",NA,"Monty's Plant Food Company",NA,"seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","MINNEAPOLIS","OTHER","Finance Other: Investment Banking",NA,NA,NA,"Finance Summer Analyst, Johnson Controls","2",NA,"Investment Banking Summer Analyst, Lazard Middle Market","2","accepted fulltime job","Yes","Yes",85000,"MN"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Political Science","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","RSM","Accounting",NA,NA,NA,"Pitcher, Enders, and Drohan","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"PA"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Finance",NA,NA,NA,"Principal Global Investors","1",NA,NA,"3","accepted fulltime job","Yes","Yes",42000,"OH"
1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.00 - 3.49",202120,"2021","0","CINCINNATI","OTHER",NA,NA,NA,NA,"Aldi","2",NA,"AXA Finance","1","accepted fulltime job","Yes","Yes",35000,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CINCINNATI","TERILLIUM",NA,NA,NA,NA,"J.P. Morgan","1",NA,NA,"1","accepted fulltime job","Yes","Missing",50000,"OH"
1,"Information Systems","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","Engineering/Science","White","Male","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER","Analytics
 Finance",NA,NA,NA,"Kappa Search","2",NA,"Performance Trust Captial Partners","1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"Missing"
2,"Information Systems","Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"2",NA,NA,"4","accepted fulltime job","No","No",67000,"Missing"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","CHICAGO","COYOTE","Marketing / Sales",NA,NA,NA,"Whitacre Logistics","2",NA,"Coyote Logistics","1","accepted fulltime job","Yes","Yes",43000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",201930,"2019","0","OTHER","OTHER","Finance",NA,NA,NA,"Thermos Fisher Scientific","2",NA,"Exact Sciences","2","accepted fulltime job","Yes","Yes",50000,"Oregon"
1,"Marketing","none",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"GOJO Industries","2",NA,"The Appalachian Hardwood Lumber Company","1","accepted fulltime job","Yes","Yes",56000,"WI"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Language","Language","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","CHICAGO","OTHER","Consulting Finance",NA,NA,NA,"Hoover & Associates Financial Services, Inc.","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","CHICAGO","OTHER",NA,NA,NA,"Elkay Manufacturing",NA,"1","1",NA,"1","accepted fulltime job","Yes","Yes",50000,"Illinois"
1,"Business Economics","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202130,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Night Media","3","Bosworth Capital Partners","Keeley Teton Advisors","0","seeking employment","Missing","Missing",0,"Missing"
1,"Human Capital Mgmt& Leadership","none",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","2.50 - 2.99",202110,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"accepted fulltime job","Missing","Missing",53294.1395348837,"Missing"
2,"Accountancy","Finance",0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","CLEVELAND","KEYBANK","Finance",NA,NA,NA,"Strategic Value Partners","3","Key Bank","Madison Park Group","2","accepted fulltime job","Yes","No",75000,"OH"
1,"Business Analytics","none",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Marketing","Marketing","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CINCINNATI","DELOITTE","Consulting",NA,NA,NA,"Equifax","1",NA,NA,"1","accepted fulltime job","Yes","No",70000,"OH"
1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sport Management","Sport Management","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER","Consulting Finance",NA,NA,NA,"Wilson Sporting Goods","2",NA,"The Hackett Group","1","accepted fulltime job","Yes","Yes",70000,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Midwest Sports","1",NA,NA,"2","accepted fulltime job","Yes","Yes",37000,"OH"
1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202030,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"NICH Culture","3","Greater Springfield Convention & Visitors Bureau","SavaSeniorCare Administrative Services",NA,"accepted fulltime job","Missing","Missing",52290.0004842615,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Marketing","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","ATLANTA","OTHER","Finance",NA,NA,NA,"Lidl US","2",NA,"Phillips Edison & Company","2","accepted fulltime job","Yes","Yes",70000,"GA"
1,"Information Systems","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Language","White","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Analytics",NA,NA,NA,"Neweli Brands","2",NA,"GE Aviation","7","accepted fulltime job","Missing","Missing",71000,"IN"
2,"Accountancy","Finance",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Information Systems","Information Systems","Multi Racial","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","CINCINNATI","KPMG","Accounting",NA,NA,NA,"American Modern Insurance Group","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",54000,"OH"
1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","NEW YORK","OTHER","Marketing / Sales",NA,NA,NA,"MJD Capital Partners","3","NofOne","StrategIQ Capital","1","accepted fulltime job","Yes","Yes",55000,"NY"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"accepted fulltime job","Missing","Missing",52290.0004842615,"Missing"
1,"Marketing","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Anthem INC.","2",NA,"Monigle","4","accepted fulltime job","Missing","Missing",52290.0004842615,"Missing"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Finance",NA,NA,NA,"U.S. Bank","1",NA,NA,"1","accepted fulltime job","Yes","Yes",47840,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"PNC","2",NA,"ShurTech Brands, LLC",NA,"accepted fulltime job","Missing","Missing",60000,"FL"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","TOLEDO","EY","Accounting",NA,NA,NA,"The Andersons, Inc.","2",NA,"Ernst & Young","1","accepted fulltime job","Yes","Yes",52500,"OH"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,NA,"0",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Accountancy","none",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER","Accounting Finance General Management",NA,NA,NA,"Fairfax County Department of Tax Administration","3","Nestle","NVR","1","accepted fulltime job","Yes","Yes",67500,"Missing"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,NA,"2",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","CINCINNATI","OTHER",NA,NA,NA,NA,"Mercy Health","2",NA,"Northwestern Mutual","na","accepted fulltime job","No","Missing",61136.7951582868,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Clearview Investment Management","1",NA,NA,"2","accepted fulltime job","Yes","Yes",65000,"PA"
1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Winterhalter Wealth Management","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CHICAGO","OTHER","Logistics / Supply Chain",NA,NA,NA,"Amstan Logistics","2",NA,"Dyson","2","accepted fulltime job","Yes","Yes",70000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Male","3.00 - 3.49",202120,"2021","0","DAYTON","OTHER","Analytics Logistics / Supply Chain Operations / Procurement",NA,NA,NA,"Loop Freight","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","MINNEAPOLIS","OTHER","Finance",NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",61136.7951582868,"MN"
1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Class Sales Intern, InterDesign Inc","3","Product Management Intern, American Greetings","Product Specialist Intern, InterDesign Inc","0","seeking employment","Missing","Missing",0,"Missing"
1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.00 - 3.49",201920,"2019","0","COLUMBUS","OTHER","Marketing / Sales",NA,NA,NA,"Promedica Health Systems","2",NA,"Von Maur","2","accepted fulltime job","Yes","Yes",60000,"Ohio/USA"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,NA,"1",NA,NA,NA,"seeking employment","Missing","Missing",0,"Missing"
1,"Human Capital Mgmt& Leadership","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","CHICAGO","CDW","Marketing / Sales",NA,NA,NA,"CDW","1",NA,NA,"1","accepted fulltime job","No","Yes",30000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER","Consulting
 Marketing / Sales
 Other: Staffing",NA,NA,NA,NA,"0",NA,NA,"4","accepted fulltime job","Yes","Yes",35000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"The Scout Guide","2",NA,"UnitedHealth Group","1","accepted fulltime job","Yes","Yes",55000,"MN"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","COLUMBUS","OTHER","Analytics Information Technology",NA,NA,NA,"Nationwide","1",NA,NA,"1","accepted fulltime job","Yes","Yes",76000,"OH"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"National Coordination Center","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER","Finance",NA,NA,NA,"Fidelity Investments","2",NA,"PNC","2","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","CINCINNATI","DELOITTE","Consulting",NA,NA,NA,"Protiviti","1",NA,NA,"2","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","RSM","Accounting","MAcc",NA,NA,"CompTia","2",NA,"RSM","1","accepted fulltime job","Yes","Yes",65000,"IL"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201930,"2019","0","OTHER","OTHER","Information Technology",NA,NA,NA,"DSW","3","Lavidge","Hackett","1","accepted fulltime job","Yes","Yes",65000,"Missing"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER",NA,NA,NA,NA,"Crystal Asset Mgt.","2",NA,"Grainger","2","accepted fulltime job","Yes","Missing",65000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CINCINNATI","PWC","Accounting",NA,NA,NA,"PwC","3","Ohio House of Representatives","Greene County Treasurer","1","accepted fulltime job","Yes","Yes",52000,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"The Joint Commission","2",NA,"American Association of Insurance Services","1","accepted fulltime job","Yes","No",75000,"MI"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER",NA,NA,NA,NA,"BI:Radix","2",NA,"Vixxo","0","accepted fulltime job","Missing","Missing",65000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Aetna Plastics","2",NA,"Aetna Plastics","0","seeking employment","Missing","Missing",0,"Missing"
1,"Information Systems","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","TEXTRON","Information Technology",NA,NA,NA,"TMS International","1",NA,NA,"1","accepted fulltime job","Yes","No",64000,"KS"
2,"Information Systems","Supply Chain & Operations Mgmt",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202120,"2021","0","COLUMBUS","OTHER",NA,NA,NA,"Ohio Department of Transportation",NA,"1","1",NA,"4","accepted fulltime job","No","Yes",55000,"Ohio"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","COLUMBUS","CROWE",NA,NA,NA,NA,"Crowe","1",NA,NA,NA,"accepted fulltime job","Missing","Missing",55500,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","Asian","Male","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER",NA,NA,NA,NA,"Huaxia Finance","1",NA,NA,"2","accepted fulltime job","No","Missing",50000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","COYOTE",NA,NA,NA,NA,"Standard Textile","2",NA,"Standard Textile",NA,"accepted fulltime job","Missing","Missing",45000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","COLUMBUS","DHL","Logistics / Supply Chain Information Technology",NA,NA,NA,"Tata Consumer Products","2",NA,"DHL Supply Chain","1","accepted fulltime job","Yes","Yes",60000,"OH"
1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Young Entrepreneurs Across America - Student Painters","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Aloa","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"Sport Management","Sport Management","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","OTHER","DELOITTE","Accounting",NA,NA,NA,"Pentasecurity","1",NA,NA,"2","accepted fulltime job","Yes","Yes",60000,"WA"
1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Marketing","Marketing","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER","Finance",NA,NA,NA,"IronRoad","1",NA,NA,"2","accepted fulltime job","Yes","Yes",65000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,"MAcc",NA,NA,"LA Foster Inc","2",NA,"Second Story Coffee Roasters",NA,"accepted fulltime job","Missing","Missing",59043.2557101449,"FL"
2,"Entrepreneurship","Finance",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"CincyTech","3","Allos Ventures","Cordata Healthcare Innovations","2","accepted fulltime job","Missing","Missing",55233.3333333333,"Missing"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER","Logistics/Supply Chain",NA,NA,NA,"Gallagher Kaiser","4",NA,"American Axle Management","4","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","CHICAGO","EY","Accounting
 Analytics
 Information Technology",NA,NA,NA,"Protiviti","2",NA,"Center for Analytics and Data Science","2","accepted fulltime job","Yes","Yes",70000,"Illinois"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Lendkey Technologies, Inc","1",NA,NA,"0","seeking employment","No","Missing",0,"Missing"
